Id,minutes_past,radardist_km,Ref,Ref_5x5_10th,Ref_5x5_50th,Ref_5x5_90th,RefComposite,RefComposite_5x5_10th,RefComposite_5x5_50th,RefComposite_5x5_90th,RhoHV,RhoHV_5x5_10th,RhoHV_5x5_50th,RhoHV_5x5_90th,Zdr,Zdr_5x5_10th,Zdr_5x5_50th,Zdr_5x5_90th,Kdp,Kdp_5x5_10th,Kdp_5x5_50th,Kdp_5x5_90th,Expected
18,56,13.0,,,,,,,,,,,,1.0216666,,,,0.375,,,,-0.3500061,1.5240008
19,0,16.0,15.5,,,22.5,15.5,,15.0,22.5,,,,,,,,,,,,,3.810002
19,5,16.0,,,,24.5,16.5,,18.0,25.0,,,,,,,,,,,,,3.810002
19,9,16.0,23.0,,17.5,21.5,23.0,,20.0,23.5,,,,,,,,,,,,,3.810002
19,13,16.0,23.0,,18.0,23.0,23.0,16.5,19.0,24.5,,,,,,,,,,,,,3.810002
19,17,16.0,,,18.5,22.0,17.0,15.0,19.0,22.0,,,,,,,,,,,,,3.810002
19,21,16.0,18.0,,16.5,22.5,18.0,,16.5,22.5,,,,,,,,,,,,,3.810002
19,26,16.0,,,,23.0,17.5,,16.0,23.0,,,,,,,,,,,,,3.810002
19,30,16.0,19.0,,,19.5,19.0,,15.0,21.5,,,,,,,,,,,,,3.810002
19,34,16.0,,,,18.5,,,,20.0,,,,,,,,,,,,,3.810002
19,38,16.0,,,,15.5,,,,15.5,,,,,,,,,,,,,3.810002
19,42,16.0,,,,,,,,,,,,,,,,,,,,,3.810002
19,47,16.0,,,,,15.5,,,14.5,,,,,,,,,,,,,3.810002
19,51,16.0,,,,,,,,16.5,,,,,,,,,,,,,3.810002
19,55,16.0,,,,15.0,,,,17.5,,,,,,,,,,,,,3.810002
19,59,16.0,,,,,,,,,,,,,,,,,,,,,3.810002
20,1,15.0,,,,,,,,,,,,,,,,,,,,,0.25400013
20,6,15.0,,,,,,,,,,,,,,,,,,,,,0.25400013
20,12,15.0,,,,,,,,,,,,,,,,,,,,,0.25400013
20,18,15.0,,,,,,,,,,,,,,,,,,,,,0.25400013
20,24,15.0,,,,,,,,,,,,,,,,,,,,,0.25400013
20,30,15.0,,,,,,,,,,,,,,,,,,,,,0.25400013
20,36,15.0,,,,,,,,,,,,,,,,,,,,,0.25400013
20,41,15.0,,,,,,,,,,,,,,,,,,,,,0.25400013
20,47,15.0,,,,,,,,,,,,,,,,,,,,,0.25400013
20,53,15.0,,,,,,,,,,,,,,,,,,,,,0.25400013
20,59,15.0,,,,,,,,,,,,,,,,,,,,,0.25400013
21,7,7.0,,,,,,,,,,,,,,,,,,,,,28.000013
21,17,7.0,,,,,,,,,,,,,,,,,,,,,28.000013
21,26,7.0,,,,,,,,,,,,,,,,,,,,,28.000013
21,36,7.0,,,,,,,,,,,,,,,,,,,,,28.000013
21,46,7.0,,,,,,,,,,,,,,,,,,,,,28.000013
21,55,7.0,,,,,,,,,,,,,,,,,,,,,28.000013
22,6,10.0,,,,,,,,,,,,,,,,,,,,,166.37009
22,16,10.0,,,,,,,,,,,,,,,,,,,,,166.37009
22,26,10.0,,,,,,,,,,,,,,,,,,,,,166.37009
22,35,10.0,,,,,,,,,,,,,,,,,,,,,166.37009
22,45,10.0,,,,,,,,,,,,,,,,,,,,,166.37009
22,55,10.0,,,,,,,,,,,,,,,,,,,,,166.37009
23,0,14.0,,,,,,,,,,,,,,,,,,,,,1.2700007
23,4,14.0,,,,,,,,,,,,,,,,,,,,,1.2700007
23,9,14.0,,,,,,,,,,,,,,,,,,,,,1.2700007
23,13,14.0,,,,,,,,,,,,,,,,,,,,,1.2700007
23,17,14.0,,,,,,,,,,,,,,,,,,,,,1.2700007
23,22,14.0,,,,,,,,,,,,,,,,,,,,,1.2700007
23,26,14.0,,,,,,,,,,,,,,,,,,,,,1.2700007
23,30,14.0,,,,,,,,,,,,,,,,,,,,,1.2700007
23,35,14.0,,,,,,,,,,,,,,,,,,,,,1.2700007
23,39,14.0,,,,,,,,,,,,,,,,,,,,,1.2700007
23,45,14.0,,,,,,,,,,,,,,,,,,,,,1.2700007
23,50,14.0,,,,,,,,,,,,,,,,,,,,,1.2700007
23,54,14.0,,,,,,,,,,,,,,,,,,,,,1.2700007
23,58,14.0,,,,,,,,,,,,,,,,,,,,,1.2700007
24,4,11.0,42.0,40.5,43.5,48.5,45.0,43.0,46.0,48.5,0.95166665,0.9116667,0.97833335,0.9916667,1.1875,-1.625,0.0,1.4375,-4.230011,-4.230011,1.0599976,7.7299957,1.0750006
24,9,11.0,42.5,37.0,39.5,42.5,42.5,39.5,41.0,44.0,0.985,0.96166664,0.97833335,0.995,0.25,-1.0625,-0.0625,1.0,7.2299957,-2.1200104,0.34999084,7.2299957,1.0750006
24,15,11.0,34.0,33.5,36.5,38.5,40.0,39.0,40.0,41.5,0.96833336,0.84166664,0.96500003,0.9916667,1.625,-1.0,0.4375,1.625,-0.69999695,-3.5200043,2.449997,3.8799896,1.0750006
24,20,11.0,42.5,37.5,41.0,44.5,46.0,40.5,41.5,45.0,0.96500003,0.89166665,0.96500003,0.9916667,-0.875,-0.625,0.5,1.8125,0.34999084,-4.230011,0.0,4.8899994,1.0750006
24,25,11.0,36.5,32.0,35.0,38.5,38.5,34.0,36.5,38.5,0.945,0.945,0.96500003,0.985,-0.125,-0.9375,0.0625,1.5,1.4099884,-1.4100037,1.4099884,3.449997,1.0750006
24,30,11.0,28.5,25.5,28.5,32.0,31.5,29.0,31.5,36.5,0.9116667,0.9116667,0.9483333,0.96833336,0.4375,-0.3125,0.25,1.25,-8.600006,-6.3399963,0.34999084,2.819992,1.0750006
24,35,11.0,37.5,25.5,31.5,36.5,37.5,34.5,36.5,40.5,0.93833333,0.90166664,0.9483333,0.98833334,1.375,-0.125,0.5,1.8125,-1.7600098,-4.550003,-1.75,2.1100006,1.0750006
24,40,11.0,32.0,31.5,34.5,39.0,37.0,33.5,37.0,39.0,0.9916667,0.92833334,0.975,0.98833334,0.5,-0.6875,0.1875,2.1875,-3.880005,-2.8200073,1.75,7.3899994,1.0750006
24,46,11.0,27.5,26.0,29.0,32.5,29.5,28.0,30.5,35.0,0.7683333,0.86833334,0.96500003,0.98833334,2.625,-1.0625,0.4375,2.625,-1.0599976,-2.4400024,1.0599976,9.12999,1.0750006
24,51,11.0,20.5,20.5,27.5,31.5,27.5,25.5,28.5,36.0,0.94166666,0.94166666,0.96833336,0.98833334,1.3125,-0.75,0.3125,1.9375,1.7599945,-7.5400085,0.0,1.7599945,1.0750006
24,56,11.0,26.0,25.0,29.5,36.0,37.0,33.5,36.0,38.0,0.92833334,0.92833334,0.96500003,0.98833334,-1.125,-0.875,0.0,1.25,3.1699982,-5.430008,0.70999146,5.23999,1.0750006
25,9,17.0,,,,,,,,,,,,,,,,,,,,,1.0160005
25,19,17.0,,,,15.0,,,,15.0,,,,,,,,,,,,,1.0160005
25,28,17.0,,,,15.5,,,,15.5,,,,,,,,,,,,,1.0160005
25,38,17.0,,,,13.0,,,,13.0,,,,,,,,,,,,,1.0160005
25,48,17.0,,,,,,,,,,,,,,,,,,,,,1.0160005
25,57,17.0,,,,,,,,,,,,,,,,,,,,,1.0160005
26,2,12.0,,,,,,,,,,,,,,,,,,,,,1.0160005
26,12,12.0,,,,,,,,,,,,,,,,,,,,,1.0160005
26,21,12.0,,,,,,,,,,,,,,,,,,,,,1.0160005
26,31,12.0,,,,,,,,,,,,,,,,,,,,,1.0160005
26,41,12.0,,,,,,,,,,,,,,,,,,,,,1.0160005
26,51,12.0,,,,,,,,,,,,,,,,,,,,,1.0160005
27,3,11.0,34.5,28.0,32.0,35.5,34.5,32.0,34.5,38.0,1.005,0.9716667,0.99833333,1.0116667,0.4375,-0.3125,0.25,1.25,-1.4100037,-4.230011,0.34999084,7.050003,2.5400014
27,9,11.0,29.0,29.0,33.0,37.5,29.0,30.5,34.0,37.5,0.985,0.96500003,0.985,0.99833333,0.0,-1.125,-0.3125,0.4375,2.0299988,-3.1699982,-0.3500061,2.819992,2.5400014
27,15,11.0,34.5,32.0,35.0,40.5,34.5,32.0,36.0,40.5,0.995,0.975,0.995,1.0083333,0.0,-0.6875,-0.375,0.5,1.7599945,-4.930008,-0.7100067,1.7599945,2.5400014
27,21,11.0,23.5,23.5,25.5,27.0,25.0,24.0,25.5,29.0,1.0116667,,1.0483334,1.0516667,-0.6875,,0.25,3.625,3.1699982,,-5.1399994,7.119995,2.5400014
27,27,11.0,19.0,15.0,19.0,23.5,19.0,15.0,19.0,23.5,1.0350001,,,1.0516667,-1.3125,,,2.625,9.149994,,,9.389999,2.5400014
27,32,11.0,,,,,,,,15.0,,,,,,,,,,,,,2.5400014
27,38,11.0,,,,,,,,,,,,,,,,,,,,,2.5400014
27,44,11.0,,,,,,,,,,,,,,,,,,,,,2.5400014
27,50,11.0,,,,,,,,,,,,,,,,,,,,,2.5400014
27,56,11.0,,,,,,,,,,,,,,,,,,,,,2.5400014
28,2,13.0,16.0,14.5,16.5,21.0,22.0,20.5,22.5,25.5,,,,,,,,,,,,,1.0160005
28,7,13.0,22.0,18.0,21.5,24.0,23.0,22.5,24.5,27.5,,,,,,,,,,,,,1.0160005
28,12,13.0,18.5,18.0,21.5,24.0,23.0,22.5,24.5,27.5,,,,,,,,,,,,,1.0160005
28,16,13.0,22.5,16.5,20.0,23.5,27.0,22.5,23.5,27.0,,,,,,,,,,,,,1.0160005
28,21,13.0,17.0,17.0,20.0,23.5,20.0,20.0,23.0,25.5,,,,,,,,,,,,,1.0160005
28,26,13.0,19.0,13.5,17.0,21.0,23.0,20.0,23.0,24.5,,,,,,,,,,,,,1.0160005
28,30,13.0,13.5,14.0,18.0,21.5,20.5,18.5,21.0,23.5,,,,,,,,,,,,,1.0160005
28,35,13.0,16.0,10.0,13.0,18.0,21.5,16.0,19.0,21.5,,,,,,,,,,,,,1.0160005
28,40,13.0,,,10.5,14.5,19.5,16.0,18.0,20.5,,,,,,,,,,,,,1.0160005
28,45,13.0,,,,10.0,19.0,16.0,18.0,19.5,,,,,,,,,,,,,1.0160005
28,49,13.0,,,,,17.5,13.5,16.5,18.5,,,,,,,,,,,,,1.0160005
28,54,13.0,,,,,8.5,13.5,15.5,17.5,,,,,,,,,,,,,1.0160005
28,59,13.0,,,,,8.5,,12.5,16.0,,,,,,,,,,,,,1.0160005
29,2,3.0,34.0,29.5,33.5,40.0,39.0,37.0,39.0,41.5,0.9916667,0.96500003,0.9916667,0.99833333,2.0,0.625,1.0,1.625,2.819992,-3.1699982,-0.3500061,2.819992,1.5240008
29,6,3.0,11.0,1.5,15.5,20.0,12.0,10.0,15.5,21.0,0.99833333,0.9816667,0.995,0.99833333,0.25,0.0,0.5625,1.375,0.34999084,-3.8600006,0.34999084,3.1699982,1.5240008
29,11,3.0,,,,3.0,21.0,16.5,19.5,23.5,0.99833333,0.98833334,0.99833333,0.99833333,0.9375,0.4375,0.8125,1.5,-1.4100037,-1.7600098,-1.3899994,2.819992,1.5240008
29,16,3.0,15.0,5.5,10.0,18.0,15.0,13.0,16.5,20.5,0.995,0.9816667,0.995,0.99833333,-0.25,-0.375,0.25,1.5625,5.1900024,-2.1100006,0.3600006,5.1900024,1.5240008
29,21,3.0,10.0,-1.0,6.0,11.0,10.0,2.0,8.0,11.0,0.98833334,0.9916667,0.99833333,0.99833333,0.875,0.125,0.5,0.875,0.0,-0.7100067,0.0,0.70999146,1.5240008
29,26,3.0,2.0,,0.5,4.5,2.0,,2.5,6.5,0.99833333,0.98833334,0.995,0.99833333,0.25,0.125,0.5,0.9375,-1.0599976,-1.050003,0.34999084,2.1100006,1.5240008
29,31,3.0,2.5,,0.0,5.5,2.5,-2.0,3.0,5.5,0.985,0.96500003,0.98833334,1.0083333,0.5625,-0.3125,0.3125,0.875,1.3999939,-3.5200043,-0.3500061,1.3999939,1.5240008
29,36,3.0,1.0,,0.5,6.0,3.0,0.0,3.5,24.0,0.99833333,0.98833334,0.995,0.99833333,0.3125,0.125,0.4375,0.9375,0.0,-2.5,0.0,1.7599945,1.5240008
29,41,3.0,21.5,0.5,21.0,33.0,21.5,8.0,22.0,33.0,0.9816667,0.9816667,0.995,0.99833333,1.125,0.125,0.75,1.125,1.3899994,-1.0599976,0.34999084,2.119995,1.5240008
29,45,3.0,4.5,2.5,7.5,15.5,26.0,24.0,28.0,35.5,0.99833333,0.985,0.995,1.005,1.0,-0.0625,0.4375,1.3125,3.1599884,-2.449997,0.34999084,3.1599884,1.5240008
29,50,3.0,35.0,20.0,27.0,38.5,35.0,28.0,31.5,39.0,1.015,,0.9916667,1.0516667,0.75,,1.0625,7.9375,,,,,1.5240008
29,55,3.0,24.0,19.5,25.5,32.5,24.0,21.0,26.0,33.5,0.93833333,,0.7083333,1.0516667,1.25,,2.8125,7.6875,,,,,1.5240008
30,3,9.0,,,,,,,,,,,,,,,,,,,,,0.25400013
30,16,9.0,,,,,,,,,,,,,,,,,,,,,0.25400013
30,25,9.0,,,,,,,,,,,,,,,,,,,,,0.25400013
30,35,9.0,,,,,,,,,,,,,,,,,,,,,0.25400013
30,45,9.0,,,,,,,,,,,,,,,,,,,,,0.25400013
30,55,9.0,,,,,,,,,,,,,,,,,,,,,0.25400013
31,4,9.0,,,,,,,,,,,,,,,,,,,,,0.25400013
31,8,9.0,,,,,,,,,,,,,,,,,,,,,0.25400013
31,12,9.0,,,,,,,,,,,,,,,,,,,,,0.25400013
31,17,9.0,,,,,,,,,,,,,,,,,,,,,0.25400013
31,21,9.0,,,,,,,,,,,,,,,,,,,,,0.25400013
31,26,9.0,,,,,,,,,,,,,,,,,,,,,0.25400013
31,31,9.0,,,,,,,,,,,,,,,,,,,,,0.25400013
31,36,9.0,,,,,,,,,,,,,,,,,,,,,0.25400013
31,42,9.0,,,,,,,,,,,,,,,,,,,,,0.25400013
31,49,9.0,,,,,,,,,,,,,,,,,,,,,0.25400013
31,54,9.0,,,,,,,,,,,,,,,,,,,,,0.25400013
32,2,14.0,21.0,21.0,22.5,27.5,21.0,21.0,22.5,27.5,1.0083333,0.995,1.0116667,1.0450001,-1.0,-1.25,-0.125,1.1875,1.0599976,-2.4700012,0.70999146,3.1699982,3.556002
32,6,14.0,25.5,22.0,25.0,28.5,25.5,22.0,25.0,28.5,1.0316668,1.0016667,1.015,1.0516667,-0.0625,-1.1875,-0.1875,0.9375,0.0,-3.5299988,0.34999084,3.1699982,3.556002
32,11,14.0,21.0,21.5,23.5,26.5,21.0,21.5,23.5,26.5,1.0516667,0.995,1.0416667,1.0516667,1.25,-1.3125,-0.375,1.0,5.4400024,-4.400009,-0.7100067,5.4400024,3.556002
32,16,14.0,24.0,21.5,24.5,26.5,24.0,21.5,24.5,26.5,0.95166665,0.955,1.0183333,1.0516667,-0.875,-1.5,-0.375,0.625,-0.3500061,-4.580002,-0.3500061,5.9799957,3.556002
32,20,14.0,24.0,22.5,24.0,27.5,24.0,22.5,24.0,27.5,1.0316668,0.99833333,1.0350001,1.0516667,-0.25,-1.25,0.0,1.0,-2.4700012,-3.9000092,-0.3500061,2.819992,3.556002
32,25,14.0,26.5,18.5,21.5,25.0,26.5,18.5,21.5,25.0,1.0516667,0.9916667,1.0383334,1.0516667,0.5,-1.5,0.0,1.125,-2.1100006,-3.5200043,-0.3500061,5.5399933,3.556002
32,30,14.0,25.0,22.0,25.0,30.5,25.0,22.0,25.0,30.5,1.0416667,0.9816667,1.0316668,1.0516667,-0.0625,-1.5625,0.0625,1.3125,-2.4600067,-5.630005,-1.4100037,3.8799896,3.556002
32,34,14.0,22.5,20.5,23.0,25.5,22.5,20.5,23.5,25.5,1.0516667,0.97833335,1.0516667,1.0516667,0.875,-1.9375,-0.125,1.1875,8.5,-5.279999,-1.0400085,6.6799927,3.556002
32,39,14.0,20.0,19.0,23.0,26.5,20.0,19.5,23.0,26.5,1.0516667,0.9816667,1.0316668,1.0516667,1.0625,-1.25,-0.25,1.0625,4.169998,-5.279999,1.4099884,4.9299927,3.556002
32,44,14.0,27.0,23.5,27.0,31.5,27.0,23.5,27.0,31.5,0.97833335,0.98833334,1.0516667,1.0516667,0.875,-2.875,-0.0625,1.25,2.9700012,,-4.230011,7.399994,3.556002
32,48,14.0,21.5,21.5,24.5,27.5,22.5,21.5,24.5,27.5,1.0516667,,1.0350001,1.0516667,1.9375,,-0.125,1.9375,3.5399933,,1.7599945,5.9799957,3.556002
32,53,14.0,19.5,13.0,17.0,21.5,19.5,15.5,18.0,21.5,1.015,,1.0516667,1.0516667,-1.25,,0.0625,1.9375,5.279999,,0.9700012,12.909988,3.556002
33,0,5.0,39.5,36.0,37.0,41.0,43.0,40.5,42.5,47.0,0.995,0.985,0.995,0.99833333,0.9375,0.5625,0.9375,1.375,-2.100006,-2.1200104,0.0,1.3999939,2.7940013
33,5,5.0,33.5,33.5,35.5,38.0,39.5,38.5,40.5,46.0,0.99833333,0.985,0.995,0.99833333,0.75,0.5625,1.0,1.6875,0.34999084,-1.0599976,0.0,1.4099884,2.7940013
33,9,5.0,36.5,34.0,35.5,38.0,41.5,38.0,40.0,42.5,0.99833333,0.985,0.995,0.99833333,0.5,0.3125,0.5625,1.375,-1.4000092,-1.0599976,0.0,0.34999084,2.7940013
33,14,5.0,33.5,31.5,33.5,36.0,38.5,36.0,38.5,43.0,0.99833333,0.98833334,0.995,0.99833333,0.4375,0.375,0.75,1.375,0.34999084,-1.0599976,0.0,1.0599976,2.7940013
33,19,5.0,32.5,29.0,32.5,35.0,39.5,36.5,40.0,42.0,0.9916667,0.98833334,0.995,0.99833333,0.5,0.5,0.9375,1.5,0.0,-1.0599976,0.34999084,1.4099884,2.7940013
33,23,5.0,30.5,29.0,31.0,34.0,36.5,34.0,37.0,40.0,0.9916667,0.9716667,0.9916667,0.99833333,0.625,0.5,0.8125,1.4375,1.3799896,-1.4100037,0.69999695,1.7599945,2.7940013
33,28,5.0,33.5,27.0,30.5,34.5,37.0,33.5,37.0,41.0,0.99833333,0.9916667,0.99833333,0.99833333,0.5,0.1875,0.5625,1.0,1.0599976,-0.7100067,0.34999084,1.0599976,2.7940013
33,33,5.0,27.5,30.5,33.5,38.0,44.0,36.5,39.5,44.0,0.995,0.9916667,0.99833333,0.99833333,0.4375,0.25,0.4375,1.0,-1.0599976,-1.0599976,-0.69999695,0.70999146,2.7940013
33,38,5.0,33.5,31.0,33.5,35.5,39.0,34.5,37.0,40.0,0.98833334,0.985,0.9916667,0.99833333,0.125,0.125,0.625,1.1875,-1.4100037,-1.4100037,0.34999084,2.4700012,2.7940013
33,42,5.0,31.5,31.0,34.0,36.0,38.5,36.5,38.5,43.0,0.995,0.995,0.99833333,0.99833333,1.0625,0.5,0.6875,1.0625,1.7299957,-1.4100037,1.050003,2.819992,2.7940013
33,47,5.0,37.0,31.0,33.5,36.5,39.0,35.0,37.0,39.5,0.99833333,0.995,0.99833333,0.99833333,0.375,0.1875,0.5625,0.9375,0.34999084,-1.0599976,0.0,1.0599976,2.7940013
33,52,5.0,29.5,28.5,30.0,32.5,35.0,35.0,36.5,39.5,0.99833333,0.995,0.99833333,0.99833333,0.4375,0.1875,0.5,0.75,-1.0800018,-1.0800018,0.34999084,1.0599976,2.7940013
33,56,5.0,32.5,29.5,31.0,34.0,39.0,35.5,37.0,40.0,0.995,0.995,0.99833333,0.99833333,0.25,0.0625,0.5625,0.875,0.34999084,-1.0599976,0.34999084,0.69999695,2.7940013
34,3,15.0,22.5,22.0,24.5,28.5,23.5,23.5,25.5,29.0,0.9916667,0.9916667,0.99833333,1.0116667,0.5625,-0.6875,0.0625,0.875,3.519989,-1.0599976,0.34999084,4.4099884,1.5240008
34,8,15.0,21.0,19.0,21.0,25.5,23.0,22.0,23.5,26.0,1.0083333,0.98833334,1.005,1.0216666,-0.25,-0.5,-0.125,0.5,0.69999695,-1.7600098,1.050003,1.4299927,1.5240008
34,12,15.0,18.5,16.0,18.5,21.5,23.5,21.0,22.5,26.0,0.98833334,0.9916667,1.0016667,1.015,-0.25,-0.9375,-0.1875,0.9375,1.75,-3.1699982,-0.3500061,1.7599945,1.5240008
34,17,15.0,20.0,17.0,18.5,21.0,24.5,22.0,24.5,27.0,1.0083333,0.9916667,1.0016667,1.015,-1.0,-0.75,0.0,0.8125,1.0599976,-1.4100037,-0.7100067,0.69000244,1.5240008
34,21,15.0,23.5,14.5,20.5,23.5,28.0,23.5,25.0,28.0,0.96833336,0.9916667,1.0016667,1.015,-0.1875,-0.8125,-0.1875,0.4375,0.0,-2.4700012,-0.3500061,2.4199982,1.5240008
34,26,15.0,19.5,18.0,21.5,31.5,29.0,23.0,26.5,35.5,0.97833335,0.985,0.99833333,1.005,-0.25,-0.4375,0.0,0.625,-0.69999695,-1.7600098,0.34999084,1.0599976,1.5240008
34,31,15.0,31.0,20.0,31.0,37.5,31.5,27.5,32.5,37.5,1.0016667,0.9916667,1.0016667,1.0183333,-0.375,-0.6875,-0.1875,0.75,0.0,-2.75,0.34999084,3.1699982,1.5240008
34,36,15.0,26.5,17.0,25.0,37.0,38.0,21.5,36.5,43.5,1.0116667,0.97833335,1.0016667,1.0216666,0.1875,-0.625,0.0,1.1875,2.119995,-3.5200043,1.7599945,4.2299957,1.5240008
34,41,15.0,33.5,21.5,27.5,33.5,33.5,23.0,28.0,33.5,0.99833333,0.97833335,1.0083333,1.0383334,-0.1875,-0.875,0.0625,1.0625,2.819992,-1.0599976,1.0599976,2.819992,1.5240008
34,46,15.0,21.5,18.0,22.5,28.5,29.5,23.5,27.0,30.0,1.0016667,0.995,1.0083333,1.0416667,-0.375,-0.5,0.3125,1.375,-5.2900085,-2.4700012,-0.3500061,2.4700012,1.5240008
34,51,15.0,21.0,20.5,24.0,26.0,25.0,23.5,25.5,28.0,1.0250001,0.96833336,1.015,1.0516667,-1.375,-2.3125,-0.5,4.0,4.580002,-4.930008,0.0,4.580002,1.5240008
34,57,15.0,24.5,15.5,21.0,26.0,31.0,18.0,26.0,30.0,0.99833333,,1.0116667,1.0516667,-0.8125,,-0.8125,2.5625,-6.279999,,,5.6100006,1.5240008
35,4,8.0,14.5,12.0,18.5,28.5,14.5,12.0,18.5,28.5,0.9316667,,,1.0516667,-2.5,,,2.0,,,,,1.5240008
35,10,8.0,27.5,14.5,22.0,32.0,27.5,14.5,22.0,32.0,1.0483334,,0.995,1.0516667,-0.5625,,0.0625,1.3125,,,,2.4700012,1.5240008
35,16,8.0,15.0,,15.0,30.5,15.0,,15.0,30.5,1.0350001,,0.99833333,1.0516667,0.8125,,-0.5625,0.8125,4.4799957,,,4.4799957,1.5240008
35,22,8.0,,,,14.5,,,,14.5,1.0516667,,0.995,1.0516667,2.3125,,-0.125,2.3125,-0.3500061,,-0.3500061,1.7599945,1.5240008
35,28,8.0,,,,8.0,,,,8.0,1.015,,,1.0516667,0.0,,,0.625,2.119995,,,2.1100006,1.5240008
35,34,8.0,10.5,,6.0,26.5,10.5,,6.0,26.5,,,,1.0516667,,,,1.4375,,,,,1.5240008
35,39,8.0,,,7.5,20.5,,,7.5,20.5,,,,,,,,,,,,,1.5240008
35,45,8.0,28.5,,21.5,33.0,28.5,,21.5,33.0,,,,,,,,,,,,,1.5240008
35,53,8.0,,,,14.5,,,,14.5,0.96833336,,0.98833334,1.0350001,0.9375,,-0.25,2.75,-1.7600098,,,1.7599945,1.5240008
35,59,8.0,,,,,,,,,,,,1.0516667,,,,0.875,,,,0.1599884,1.5240008
36,4,12.0,,,,,,,,,,,,1.0516667,,,,1.25,,,,,0.25400013
36,9,12.0,,,,,,,,,,,,,,,,,,,,,0.25400013
36,13,12.0,15.0,,,15.0,15.0,,,15.0,1.0516667,,,1.005,-1.9375,,,0.625,,,,,0.25400013
36,19,12.0,,,,,,,,,,,,,,,,,,,,,0.25400013
36,24,12.0,10.5,,,13.5,10.5,,,13.5,,,,,,,,,,,,,0.25400013
36,29,12.0,,,,,,,,,,,,,,,,,,,,,0.25400013
36,34,12.0,,,,,,,,,,,,,,,,,,,,,0.25400013
36,40,12.0,,,,,,,,,,,,,,,,,,,,,0.25400013
36,46,12.0,,,,,,,,,,,,,,,,,,,,,0.25400013
36,51,12.0,,,,11.0,,,,11.0,,,,,,,,,,,,,0.25400013
36,56,12.0,,,,,,,,,,,,1.0416667,,,,1.9375,,,,,0.25400013
37,5,2.0,0.0,-1.5,4.5,8.5,5.5,2.0,5.5,9.5,0.805,0.565,0.845,1.0016667,0.4375,-4.625,-0.375,0.5,,,,-1.7600098,0.25400013
37,15,2.0,5.0,0.0,4.5,7.0,5.0,2.0,5.0,7.5,0.47500002,0.47500002,0.99833333,1.0283334,0.5625,-0.9375,-0.375,0.75,,,,,0.25400013
37,25,2.0,4.5,1.0,4.5,12.0,7.5,2.0,6.0,12.0,1.005,0.4716667,0.925,1.0216666,-0.625,-2.625,-0.25,1.6875,,,,,0.25400013
37,35,2.0,-0.5,-4.0,2.5,7.0,5.0,2.5,5.0,9.5,0.9816667,0.84166664,1.0316668,1.0516667,1.75,-1.0625,-0.0625,1.5,,,,,0.25400013
37,45,2.0,2.5,-5.0,1.0,15.0,4.0,-2.0,5.5,16.5,0.9816667,0.865,0.995,1.015,-0.375,-1.3125,-0.375,0.75,,,,,0.25400013
37,50,2.0,-0.5,-3.5,0.5,7.5,1.0,0.0,2.5,7.5,0.99833333,0.9116667,0.99833333,1.0516667,-0.5625,-0.875,-0.125,1.75,,,,-0.3500061,0.25400013
37,56,2.0,1.5,-7.5,-2.5,5.0,8.0,-4.5,-1.5,7.0,1.0083333,0.975,0.99833333,1.0516667,1.4375,-1.3125,0.1875,1.4375,,,,-1.4100037,0.25400013
38,0,11.0,25.5,20.0,23.0,28.5,25.5,22.5,25.0,29.0,0.985,0.97833335,0.9916667,0.99833333,0.0,0.0,0.625,1.3125,-1.0599976,-1.0599976,0.34999084,2.0800018,7.8740044
38,5,11.0,23.5,20.5,23.0,27.5,24.5,23.5,25.5,28.5,0.9816667,0.95166665,0.985,0.9916667,0.3125,-0.1875,0.4375,1.0625,2.4700012,-2.100006,0.70999146,2.4700012,7.8740044
38,9,11.0,26.5,23.5,26.0,29.5,27.0,25.0,27.5,30.5,0.985,0.975,0.98833334,0.995,-0.1875,-0.25,0.6875,1.3125,1.0599976,-2.4700012,0.34999084,4.2299957,7.8740044
38,14,11.0,26.0,24.5,26.5,29.0,30.0,25.5,28.5,30.0,0.99833333,0.98833334,0.99833333,1.0083333,0.0,-0.25,0.1875,0.625,1.050003,-1.0599976,1.0699921,2.819992,7.8740044
38,19,11.0,28.5,23.5,27.5,31.5,33.0,25.5,28.5,32.0,0.97833335,0.90833336,0.9816667,0.9916667,0.5,-0.0625,0.5625,1.8125,1.7599945,-1.4100037,0.69999695,3.1299896,7.8740044
38,23,11.0,29.0,22.5,25.5,28.5,29.0,24.0,27.5,30.0,0.9916667,0.9716667,0.98833334,0.995,0.1875,0.0,0.5625,1.4375,-0.7100067,-1.7100067,-0.3500061,2.4700012,7.8740044
38,28,11.0,29.0,26.0,29.0,32.0,29.0,28.5,30.0,34.5,0.9916667,0.9816667,0.9916667,0.99833333,0.125,-0.3125,0.3125,1.0,-0.3500061,-1.4000092,-0.3500061,2.4700012,7.8740044
38,33,11.0,29.0,28.0,31.0,34.0,29.5,29.0,31.5,35.0,0.99833333,0.95166665,0.9916667,1.005,-0.375,-0.4375,0.3125,1.4375,1.7599945,-1.7600098,0.70999146,1.7599945,7.8740044
38,38,11.0,28.5,25.0,28.5,34.0,35.0,27.5,33.0,37.0,0.98833334,0.90833336,0.97833335,1.0083333,1.625,-0.5625,0.5,1.625,-2.1200104,-2.1200104,1.0599976,5.6299896,7.8740044
